"","id","ID","cycexp","G2_year","YOB","famfriends","cycling_test","walk_test","downtown_test","downtown_tor","traffic_type","turn_num","density"
"233",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","MV","T17",1
"234",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","MV","T18",1
"235",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T1",1
"236",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T2",1
"237",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T3",1
"238",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T4",1
"239",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T5",1
"240",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T6",1
"241",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T7",1
"242",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T8",1
"243",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T9",1
"244",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T10",1
"245",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T11",1
"246",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T12",2
"247",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T13",1
"248",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T14",1
"249",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T15",2
"250",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T16",1
"251",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T17",1
"252",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","PED","T18",1
"253",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T1",1
"254",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T2",1
"255",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T3",1
"256",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T4",1
"257",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T5",1
"258",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T6",1
"259",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T7",1
"260",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T8",1
"261",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T9",1
"262",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T10",1
"263",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T11",1
"264",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T12",1
"265",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T13",1
"266",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T14",1
"267",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T15",1
"268",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T16",1
"269",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T17",1
"270",5,2007,"A few times or less",2003,1980,"No","Never","Never","A few times a year or less","A few days a month","CYC","T18",1
"271",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T1",1
"272",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T2",1.333333333
"273",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV"," T3",1
"274",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T4",2.333333333
"275",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T5",1
"276",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T6",1
"277",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T7",1
"278",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T8",1.666666667
"279",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV ","T9",1
"280",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV ","T10",1
"281",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T11",2
"282",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T12",1
"283",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T13",1.666666667
"284",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T14",1
"285",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T15",1.333333333
"286",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T16",1
"287",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T17",1
"288",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","MV","T18",1
"289",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T1",1
"290",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T2",1
"291",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T3",1
"292",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T4",1
"293",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T5",1
"294",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T6",1
"295",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T7",1
"296",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T8",1
"297",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T9",1
"298",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T10",1
"299",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T11",1
"300",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T12",1
"301",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T13",1
"302",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T14",1
"303",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T15",1
"304",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T16",1
"305",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T17",1
"306",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","PED","T18",1
"307",6,2008,"A few days a week",2004,1982,"Yes","A few days a week","Never","A few days a week","A few days a week","CYC","T1",1
